"PCNM1";"PCNM3";"PCNM2";"PCNM7";"PCNM8";"PCNM25";"PCNM20";"PCNM17";"PCNM56";"PCNM41";"PCNM23";"PCNM68";"PCNM6"
0,0915990989068633;-0,13601038788877;0,170859117085247;0,0868810288676101;0,081839188857981;0,0205574631260586;0,0962442719188757;-0,0727980402574329;-0,0322780042570192;0,0875926905110895;0,0705262442713848;0,00661592594162521;-0,0232657655522746
0,12570151087202;-0,178135724874045;0,145591144620127;-0,0103296053936638;0,00819391904100217;0,231508282161333;-0,104590985331377;-0,0801651051690037;-0,178095419642783;0,137475228251357;9,60971753560802e-15;0,00356250589393944;-0,137211592604372
0,117542842127983;-0,163704227858698;0,106176504309999;-0,0767600460821215;-0,100024909824592;0,142665596479726;-0,0247049904236247;-0,157852651809567;-0,0775087768035583;-0,0707283644405159;-0,135338871667618;0,0923228296618307;-0,183943819770959
0,0703827871143661;-0,0972977951770152;0,0559988598262643;-0,0684707594450992;-0,109177207721156;-0,0615596695509205;0,141503478988073;-0,15576034828278;-0,0881338695067554;0,136124640318966;-0,157182363568166;-0,156568280934031;-0,128976257456895
-0,0920065577756399;0,074288921394656;0,0320710958777934;-0,0606788279387711;0,0910190383867201;0,133386246813439;-0,166010638262525;-0,00865641184511641;-0,0674208357466098;-0,0952204092059737;-0,0166779673663834;0,0141813741660601;-0,0887084393118485
-0,155471058304567;0,124991635146944;0,0630900515544475;-0,0727409034198559;0,0428868593481319;0,0364137285561181;0,0379968537427535;0,0650060584832831;-0,167475828840336;0,0686633413012471;-0,0585953213619368;-0,0773223915395582;-0,124010839027456
-0,170859117085247;0,13601038788877;0,0915990989068632;-0,0232657655522746;-0,118204375526875;-0,018606786947086;0,137435965810592;0,140677699503838;-0,110656819868421;-0,0890120674906186;-0,0705262442713863;0,0703677867339451;-0,0868810288676095
-0,133796215946881;0,103846803479389;0,115517922036839;0,0545933902218477;-0,228905106284989;0,105058377542577;-0,101941007797453;0,0985609636622039;-0,163667187917567;-0,0546982848847485;-3,72596918596368e-15;0,0391494583242697;-0,00410991642462752
-0,0564151768546637;0,0387125927117532;0,132239385385322;0,104177656709303;-0,177666952673945;0,0926773543567169;-0,138301249957706;-0,0183096344431809;0,00976431088224231;0,0823021334644597;0,0906001063663903;-0,0895540897019541;0,0705563094653455
0,0365255431065562;-0,0387125927117549;0,139053270106826;0,0853581447522098;-0,0337132329133875;-0,0926773543567174;0,108790765197407;-0,0686132709558046;-0,00976431088224203;-0,0823021334644599;0,0906001063663888;0,0332855507936053;0,0924400567247324
0,115517922036839;-0,10384680347939;0,133796215946881;0,00410991642462813;0,034649686207573;-0,105058377542575;0,07482128700682;-0,0363788967114197;0,163667187917569;0,0546982848847477;-2,5133974762559e-15;0,001103384554841;0,0545933902218476
0,155672961680662;-0,13601038788877;0,115538572837259;-0,0893850549581847;-0,0431888601874186;0,0186067869470858;-0,15996784414029;-0,0360559325016539;0,110656819868419;0,0890120674906159;-0,0705262442713816;-0,0026420941768396;-0,00999604791655829
0,144607333400775;-0,124991635146944;0,085090091680536;-0,133503601224655;-0,158342790584262;-0,0364137285561182;-0,0541154908314823;-0,097409665732506;0,167475828840338;-0,0686633413012482;-0,0585953213619382;0,056346290626861;-0,0533546219804718
0,0863453777552863;-0,0742889213946553;0,0451468449043969;-0,0967932069181417;-0,151184112238797;-0,133386246813439;0,157611078530469;-0,105188383407358;0,0674208357466084;0,0952204092059723;-0,0166779673663897;-0,0878774875411606;-0,0467138358483744
-0,0980925605439688;0,0276938399699287;0,00727864124272102;0,0289497282783271;0,115346304064719;0,0884842203324866;-0,181946220996666;-0,0886897802125132;0,0952855631652264;0,0319645018517951;0,189187148572621;0,047638706290122;-0,0930358806973727
-0,165290959474099;0,0465950814247276;0,0156499746716835;0,0596499960069842;0,0779535825559661;0,0787880644153711;0,0388503574183488;-0,119558433308241;0,140173375505079;0,139100816988067;0,129121565633322;0,127289060495224;-0,147123770654904
-0,180489497499729;0,0507027137522882;0,0255840302369065;0,0857426182619107;-0,0848908094737834;0,0640261693052119;0,146062456770799;-0,10402523006247;0,179215598115325;0,0903277550464655;-0,0538482769050042;-0,160362653730233;-0,142176743543678
-0,139053270106825;0,0387125927117534;0,0365255431065568;0,0924400567247322;-0,196445543174152;0,0933456262203823;-0,115127491116494;-0,0827244003538993;0,107318338277062;0,0739118917093961;-0,0906001063663955;-0,0915741992751856;-0,0853581447522089
-0,0542742818774937;0,0144314970153462;0,0468597128712442;0,0657094574258919;-0,136050011887988;0,0547468196389225;-0,155063339383389;-0,0513609616602591;0,0663914074719515;0,0658357102810086;1,00321227020084e-14;0,176694702373588;-0,0049467596210935
0,0468597128712429;-0,0144314970153478;0,0542742818774942;0,0049467596210936;0,0205940806518588;-0,0547468196389244;0,113811299995119;0,0189573544110379;-0,0663914074719532;-0,0658357102810088;7,72840992591117e-15;0,00497994643772899;0,0657094574258918
0,132239385385321;-0,0387125927117544;0,0564151768546639;-0,0705563094653457;0,0903431648439121;-0,0933456262203834;0,0772174466241334;0,105904979352834;-0,107318338277061;-0,0739118917093938;-0,0906001063663955;-0,0383904530082628;0,104177656709302
0,174828317479375;-0,0507027137522882;0,0516339105452835;-0,127737221725386;-0,00326223227339328;-0,0640261693052133;-0,177559260022193;0,14302671801432;-0,179215598115327;-0,090327755046464;-0,0538482769049991;-0,0583037920230145;0,106062364564308
0,16124111929181;-0,0465950814247271;0,0395894486020793;-0,136534976958037;-0,141015652544048;-0,0787880644153712;-0,0613822357480432;0,107478835209876;-0,140173375505077;-0,139100816988066;0,129121565633322;-0,059563367938118;0,0810044812489938
0,0959821541659876;-0,0276938399699283;0,0215070949704746;-0,0876530349248027;-0,148208488427842;-0,0884842203324858;0,170204666368701;0,0462500801611124;-0,0952855631652289;-0,031964501851794;0,189187148572616;0,190304481429541;0,0425524069001528
-0,0959821541659875;-0,0276938399699282;-0,0215070949704745;0,0876530349248015;0,148208488427842;-0,0884842203324876;-0,170204666368696;-0,0462500801611128;-0,0952855631652292;-0,031964501851794;0,189187148572621;-0,190304481429543;-0,0425524069001529
-0,16124111929181;-0,0465950814247271;-0,0395894486020793;0,136534976958035;0,141015652544047;-0,0787880644153712;0,0613822357480445;-0,107478835209876;-0,140173375505076;-0,139100816988066;0,129121565633322;0,059563367938116;-0,0810044812489939
-0,174828317479375;-0,0507027137522885;-0,051633910545283;0,127737221725385;0,00326223227339283;-0,0640261693052123;0,17755926002219;-0,14302671801432;-0,179215598115328;-0,0903277550464647;-0,0538482769050013;0,0583037920230094;-0,106062364564308
-0,132239385385321;-0,0387125927117547;-0,0564151768546629;0,0705563094653444;-0,0903431648439115;-0,0933456262203844;-0,0772174466241349;-0,105904979352832;-0,10731833827706;-0,0739118917093947;-0,0906001063663904;0,0383904530082583;-0,104177656709302
-0,0468597128712434;-0,0144314970153479;-0,0542742818774927;-0,00494675962109433;-0,0205940806518579;-0,0547468196389242;-0,113811299995117;-0,0189573544110369;-0,0663914074719528;-0,0658357102810102;1,45992159333863e-14;-0,00497994643773643;-0,0657094574258917
0,0542742818774934;0,0144314970153466;-0,0468597128712424;-0,0657094574258924;0,136050011887988;0,0547468196389257;0,15506333938339;0,0513609616602596;0,0663914074719526;0,0658357102810087;9,92023303780787e-15;-0,17669470237359;0,00494675962109368
0,139053270106825;0,038712592711754;-0,0365255431065559;-0,0924400567247331;0,196445543174152;0,0933456262203838;0,115127491116492;0,0827244003538995;0,10731833827706;0,0739118917093953;-0,0906001063663945;0,0915741992751831;0,0853581447522091
0,180489497499729;0,0507027137522885;-0,0255840302369062;-0,0857426182619127;0,084890809473782;0,0640261693052118;-0,146062456770802;0,10402523006247;0,179215598115326;0,0903277550464641;-0,0538482769049972;0,160362653730232;0,142176743543678
0,165290959474099;0,0465950814247274;-0,0156499746716834;-0,059649996006986;-0,0779535825559666;0,0787880644153716;-0,0388503574183469;0,119558433308241;0,140173375505078;0,139100816988065;0,129121565633325;-0,12728906049523;0,147123770654903
0,0980925605439689;0,0276938399699286;-0,00727864124272084;-0,0289497282783279;-0,115346304064719;0,0884842203324879;0,181946220996671;0,0886897802125131;0,0952855631652284;0,0319645018517955;0,189187148572617;-0,0476387062901277;0,0930358806973726
-0,0863453777552863;-0,0742889213946555;-0,0451468449043966;0,0967932069181409;0,151184112238797;-0,133386246813439;-0,157611078530467;0,105188383407357;0,0674208357466096;0,0952204092059716;-0,0166779673663855;0,0878774875411556;0,0467138358483742
-0,144607333400775;-0,124991635146944;-0,0850900916805356;0,133503601224654;0,158342790584262;-0,0364137285561167;0,0541154908314817;0,0974096657325053;0,167475828840338;-0,0686633413012491;-0,0585953213619382;-0,0563462906268659;0,053354621980471
-0,155672961680662;-0,13601038788877;-0,115538572837258;0,0893850549581836;0,0431888601874194;0,0186067869470877;0,159967844140289;0,0360559325016548;0,110656819868419;0,0890120674906152;-0,0705262442713843;0,00264209417683499;0,0099960479165579
-0,115517922036838;-0,10384680347939;-0,13379621594688;-0,00410991642462843;-0,0346496862075716;-0,105058377542575;-0,0748212870068195;0,0363788967114212;0,163667187917568;0,0546982848847483;1,53241135059101e-15;-0,00110338455484058;-0,0545933902218478
-0,0365255431065564;-0,0387125927117547;-0,139053270106825;-0,0853581447522097;0,0337132329133882;-0,0926773543567159;-0,108790765197405;0,0686132709558049;-0,0097643108822429;-0,0823021334644595;0,0906001063663945;-0,0332855507936103;-0,0924400567247324
0,0564151768546637;0,0387125927117539;-0,132239385385321;-0,104177656709303;0,177666952673945;0,0926773543567181;0,138301249957707;0,01830963444318;0,00976431088224223;0,0823021334644598;0,0906001063663888;0,0895540897019529;-0,0705563094653452
0,133796215946881;0,10384680347939;-0,115517922036838;-0,0545933902218484;0,228905106284987;0,105058377542575;0,101941007797452;-0,0985609636622056;-0,163667187917566;-0,0546982848847485;-4,31057099736787e-15;-0,0391494583242786;0,00410991642462773
